id_cliente,periodo,edad,sexo,region,segmento,ingreso_mensual,score_bureau,num_lineas,max_mora_12m,mora_30d_12m,saldo_total,utilizacion_tc,antig_laboral_anios,antig_banca_anios,producto_principal,canal_origen,mora_30d_next3m
C000825,202411,28,F,Lima,B,1372.97,628.0,2,0,1,2731.8,0.055022106541152964,2.9,1.5,PL,Tienda,0
C000032,202408,39,M,Lima,C,3272.46,552.0,6,1,0,3919.8,0.5430629013524985,7.0,5.5,TC,,0
C001479,202507,69,F,Centro,A,1485.55,717.0,2,0,0,4104.78,0.29153698981777176,1.0,1.2,PL,Digital,0
C000734,202412,48,F,Lima,B,5148.38,706.0,1,0,0,2513.13,0.2477878239319542,0.0,2.6,TC,Digital,1
C000612,202406,38,F,Lima,C,2225.79,691.0,1,0,0,5899.04,0.2261116512311126,5.6,4.2,Pyme,FuerzaVenta,0
C000359,202501,52,M,Lima,B,666.81,679.0,6,0,0,1990.18,0.2881215572859612,8.8,1.4,TC,FuerzaVenta,0
C000884,202501,26,F,Centro,B,3868.03,758.0,5,1,0,13144.69,0.386135389871622,3.7,0.0,TC,Digital,0
C000801,202407,35,F,Lima,B,3469.5,753.0,4,0,0,,0.2014997119842561,1.7,6.5,TC,Digital,0
C000713,202406,47,F,Centro,C,6620.85,689.0,1,0,0,7010.85,0.17581080081099384,12.4,3.8,PL,FuerzaVenta,0
C001371,202507,18,M,Norte,C,3153.1,622.0,3,0,0,8175.74,0.02686940290777728,6.0,5.5,TC,Digital,0
C000721,202405,42,M,Lima,B,3128.79,,3,0,0,5953.31,0.14037255486216535,0.0,0.5,PL,FuerzaVenta,0
C000122,202502,66,F,Norte,C,2786.98,702.0,7,0,0,7073.85,0.171374755265928,1.6,4.3,TC,Digital,0
C000982,202407,54,F,Lima,A,858.82,621.0,5,0,1,2368.85,0.2807566385110487,10.6,2.8,TC,FuerzaVenta,0
C001395,202407,42,F,Sur,A,1026.12,758.0,4,0,0,1868.86,0.3168640095795772,0.3,4.9,Hipotecario,FuerzaVenta,0
C001199,202501,71,M,Lima,B,969.43,691.0,1,1,0,3329.08,0.5584329381742861,7.4,1.2,PL,Tienda,0
C000470,202508,36,M,Centro,A,2400.07,500.0,4,0,0,2927.62,0.1600551436949367,5.5,0.2,TC,Digital,0
C000750,202403,23,F,Oriente,B,4602.69,640.0,3,1,0,13085.29,0.38513205376740456,3.8,3.4,TC,FuerzaVenta,0
C000341,202406,39,M,Norte,B,1698.82,613.0,9,1,0,813.47,0.3078777560670799,4.6,4.5,Pyme,Tienda,1
C000260,202407,23,M,Lima,B,3163.13,731.0,3,0,1,8947.1,0.03746869149309667,5.4,7.3,TC,FuerzaVenta,0
C000628,202411,36,M,Lima,C,2709.15,768.0,2,1,1,3154.26,0.20445176482477107,2.2,5.2,PL,FuerzaVenta,0
C000485,202404,59,M,Sur,B,2844.44,768.0,7,1,0,4778.12,0.5740188384608326,10.0,1.9,TC,Digital,0
C001121,202507,32,M,Norte,C,5085.92,725.0,6,1,0,,0.6068118526951671,5.6,4.5,Hipotecario,Tienda,0
C001498,202508,47,F,Lima,A,1972.3,716.0,5,1,0,2881.94,0.6029069870795358,,4.1,Hipotecario,Digital,0
C000646,202311,59,M,Centro,B,2617.9,682.0,2,0,0,1692.49,0.12398846117585276,2.8,5.6,TC,Alianza,0
C001226,202410,19,F,Norte,C,1755.76,869.0,4,0,0,1544.16,0.29608013030665126,7.6,1.6,TC,FuerzaVenta,0
C001145,202402,34,M,Oriente,C,1695.3,513.0,2,0,1,4513.5,0.4348073734205085,5.6,2.4,TC,Tienda,1
C001194,202412,67,F,Norte,C,3456.8,639.0,2,1,0,10711.17,0.1895104754016803,5.6,2.9,Hipotecario,Digital,0
C000769,202405,26,M,Centro,C,1041.61,651.0,7,2,0,431.57,0.2564576795866221,5.6,5.2,TC,Digital,0
C000574,202503,56,M,Lima,B,,513.0,8,0,0,3961.65,0.4200381607483347,0.0,2.8,TC,Tienda,1
C001125,202507,28,M,Centro,A,2862.62,597.0,0,1,0,2131.7,0.20217399011981793,5.9,0.2,TC,Tienda,0
C000432,202408,21,M,Lima,B,1124.13,608.0,0,2,0,1081.34,0.18026824158039653,6.1,3.3,Hipotecario,Digital,0
C000379,202504,68,M,Lima,B,1110.58,755.0,2,1,0,2775.61,0.37543898209688087,6.4,0.0,TC,Tienda,0
C001021,202410,53,M,Norte,A,4738.69,708.0,3,0,0,4885.95,0.24073486422374657,3.0,5.0,TC,Tienda,0
C000217,202505,44,M,Lima,C,2039.74,719.0,4,0,0,2355.3,0.2916729949708315,5.8,3.6,TC,Tienda,0
C000884,202310,53,F,Norte,B,2475.73,690.0,2,1,0,2398.04,0.11108614370625794,9.4,3.9,TC,Digital,0
C000754,202410,65,F,Centro,C,1912.75,534.0,5,0,0,,0.20719745089588318,1.4,2.5,TC,Digital,0
C001229,202507,31,M,Lima,C,2584.11,667.0,6,1,0,6267.07,0.3843745426636909,8.4,2.4,TC,Tienda,0
C001417,202502,61,M,Lima,C,3096.64,690.0,3,1,0,4346.51,0.6088411499786427,6.3,7.0,Pyme,Digital,0
C000092,202406,42,F,Lima,A,950.86,664.0,2,0,0,2268.45,0.2629749806503766,0.0,1.3,PL,Alianza,0
C001207,202401,65,F,Lima,B,2301.93,695.0,2,0,0,994.75,0.27234685130995695,10.1,0.0,PL,Tienda,0
C000665,202311,58,F,Norte,A,2971.38,626.0,5,0,0,9887.04,0.11197149687465752,4.4,0.5,TC,FuerzaVenta,0
C001289,202404,53,F,Lima,B,4794.86,531.0,3,1,1,10743.22,0.43376883333417243,10.8,0.0,Hipotecario,Digital,0
C001431,202405,70,M,Norte,B,2584.14,849.0,4,1,1,8506.39,0.11876941572472766,3.6,0.0,TC,Tienda,0
C000907,202505,75,F,Lima,A,1912.96,580.0,3,2,1,2819.34,0.5634830056804848,0.0,4.4,PL,Tienda,1
C000697,202503,52,F,Sur,A,3108.99,607.0,4,0,0,6571.47,0.0660967326649121,6.8,1.9,TC,FuerzaVenta,0
C000304,202409,55,F,Sur,A,2745.94,662.0,4,0,1,7912.04,0.3269112310151874,7.1,5.2,Hipotecario,Tienda,0
C000271,202501,48,F,Lima,B,1549.23,647.0,2,1,1,2539.07,0.2694383892074496,1.9,2.7,Hipotecario,Tienda,1
C000114,202411,47,M,Lima,B,2796.02,612.0,1,0,0,4732.15,0.6077883264852665,0.6,0.9,TC,Digital,0
C000100,202504,41,M,Norte,A,1654.21,538.0,1,0,0,1262.15,0.4320521295074609,6.2,1.8,PL,FuerzaVenta,0
C000366,202401,27,M,Lima,A,626.68,723.0,4,0,0,254.32,0.2519452258488193,6.1,4.0,TC,Tienda,0
C000887,202506,18,M,Sur,B,1785.65,692.0,2,1,0,4966.15,0.35146451633153486,0.5,0.0,TC,Tienda,0
C001283,202310,63,M,Lima,B,2650.48,629.0,2,0,0,1270.24,0.03826480322961235,4.3,4.7,,Tienda,0
C001497,202310,37,M,Centro,A,2124.1,692.0,1,0,0,2204.05,0.3716147868663155,4.0,7.3,TC,Digital,0
C001043,202310,28,F,Lima,B,794.25,761.0,2,0,0,1495.14,0.4031962522348454,4.5,1.6,TC,FuerzaVenta,0
C000971,202501,48,F,Oriente,B,5834.94,622.0,1,0,0,14727.47,0.6919381612661969,4.1,1.2,TC,Tienda,0
C000234,202310,20,M,Centro,A,2498.1,684.0,2,0,0,1961.06,0.12041450471200928,2.9,1.1,TC,Tienda,0
C001025,202509,39,F,Lima,C,3886.4,597.0,1,1,0,2328.6,0.278043167040327,6.1,4.3,PL,Alianza,0
C000327,202505,25,M,Oriente,C,4518.49,709.0,3,0,1,10382.64,0.1172080367319116,2.2,0.0,Pyme,FuerzaVenta,0
C001490,202312,34,F,Lima,C,2572.82,766.0,1,1,0,8365.21,0.22654419657679992,4.3,5.2,PL,Tienda,0
C000970,202505,67,M,Lima,B,3007.87,637.0,1,0,0,3727.7,0.5143259099282739,2.7,2.9,TC,Alianza,1
C000861,202401,22,F,Lima,A,366.7,713.0,5,0,0,253.95,0.5123723336544491,,4.4,TC,FuerzaVenta,0
C001461,202505,65,F,Lima,B,2294.57,687.0,4,0,0,1033.38,0.38850337707764027,11.3,4.6,Hipotecario,Digital,1
C001459,202409,21,M,Norte,A,2516.35,595.0,4,1,0,3051.71,0.3650439914059485,3.5,2.7,TC,Digital,0
C000298,202412,59,M,Lima,B,2284.2,725.0,3,0,0,7143.67,0.6655740706381694,4.8,1.7,PL,FuerzaVenta,0
C001377,202504,37,M,Norte,A,1875.99,537.0,1,0,0,5140.97,0.2653922602499515,6.4,3.0,PL,Digital,0
C000719,202412,64,F,Norte,A,6765.28,674.0,8,0,0,21139.36,0.35712748500994884,1.7,0.0,TC,Digital,0
C000139,202310,62,M,Centro,B,3181.91,709.0,2,1,0,4828.99,0.4791814646481677,1.5,0.0,Hipotecario,Digital,0
C001340,202412,38,F,Lima,B,5499.65,605.0,2,0,0,13049.01,0.04238204695327445,4.4,0.9,TC,Tienda,0
C001280,202507,71,F,Norte,B,979.25,668.0,4,0,0,3362.89,0.6250493626916767,2.4,0.9,Pyme,Digital,1
C000104,202505,47,F,Lima,C,4000.88,,2,0,1,12671.95,0.5184282879369451,7.1,5.3,TC,Digital,0
C001338,202504,28,M,Lima,B,812.9,679.0,3,0,0,732.63,0.3804523724540982,4.7,3.4,TC,Digital,1
C000166,202406,37,F,Centro,C,2459.34,662.0,2,2,0,7107.47,0.07375235782037702,2.1,1.3,Hipotecario,Digital,0
C000344,202409,52,M,Sur,B,2104.82,568.0,5,1,1,6159.11,0.4498950119407809,3.0,0.2,PL,Digital,0
C000474,202505,27,F,Lima,A,4721.91,677.0,2,0,0,1573.05,0.6429964271197097,5.2,4.7,TC,Digital,0
C000713,202408,73,F,Norte,A,1559.62,668.0,3,2,0,5392.63,0.24996079230997661,,3.7,PL,Tienda,0
C000830,202310,42,F,Lima,A,1365.33,517.0,2,0,1,2509.01,0.31124125465619445,2.1,2.9,PL,Alianza,0
C000295,202311,31,F,Centro,B,1402.81,621.0,2,0,0,4285.01,0.20659114453466867,6.6,2.6,TC,Digital,0
C000320,202502,61,M,Oriente,C,1909.28,626.0,3,0,0,5767.36,0.3125268231367576,10.0,5.5,TC,Digital,0
C001253,202407,52,F,Norte,A,751.81,633.0,2,1,0,2179.78,0.2215295077776172,2.1,0.0,TC,Digital,0
C000013,202502,20,M,Lima,B,1918.9,,5,1,0,894.6,0.40794049287135276,3.4,2.9,TC,Digital,0
C001099,202312,68,F,Sur,A,795.06,744.0,3,0,0,2601.94,0.3809510818846887,4.2,2.3,PL,Digital,0
C000352,202504,63,M,Centro,B,1621.83,653.0,5,1,1,5139.59,0.3748348700499475,8.6,4.6,PL,Tienda,0
C000856,202404,48,M,Centro,B,1533.32,626.0,4,1,0,3544.11,0.24671962978500098,3.7,6.0,TC,Digital,1
C000529,202403,45,M,Lima,B,2642.06,731.0,4,0,1,1435.5,0.21697657039499108,6.6,3.9,PL,Digital,0
C000668,202505,75,M,Lima,C,2232.41,685.0,5,0,0,4023.7,0.3541643993243948,2.7,0.0,Hipotecario,Tienda,0
C000109,202412,21,F,Sur,B,1693.13,618.0,4,0,0,5466.63,0.4527498865969899,2.1,0.0,PL,FuerzaVenta,0
C000794,202504,49,F,Lima,B,,679.0,2,1,1,660.3,0.24300096106965619,3.3,5.6,Hipotecario,Digital,1
C000308,202406,40,F,Centro,C,1467.52,726.0,1,0,0,1065.77,0.36286344096009937,8.1,0.0,Pyme,Digital,0
C001296,202508,24,M,Lima,B,4290.63,,2,1,0,7781.63,0.47412724735163814,1.2,2.5,PL,Digital,0
C000409,202411,43,F,Lima,B,5321.42,533.0,2,0,0,14839.76,0.4168367416585597,6.4,1.1,PL,Digital,1
C000402,202508,27,F,Centro,A,649.85,713.0,0,1,0,2110.11,0.2683113781727167,4.2,5.4,TC,Digital,0
C000510,202409,70,F,Lima,C,,597.0,5,0,0,6384.97,0.01475117810054941,7.8,1.6,TC,Tienda,1
C000160,202401,67,F,Centro,B,1146.12,706.0,1,0,0,1926.33,0.3328126630210161,,2.4,TC,Alianza,0
C000202,202312,23,M,Norte,A,4411.59,601.0,2,0,1,9117.74,0.12344682389665355,12.2,1.3,Pyme,FuerzaVenta,0
C001295,202504,21,F,Centro,A,2818.22,725.0,2,0,0,3552.09,0.1440407614862886,9.6,5.3,TC,Tienda,0
C000505,202311,34,F,Centro,C,2961.05,662.0,4,1,0,5103.68,0.542029890548609,5.4,1.1,PL,Tienda,0
C000254,202503,74,F,Lima,B,1222.04,475.0,1,0,0,2661.83,0.2674343169053011,5.1,3.0,TC,Digital,1
C000823,202409,38,F,Sur,A,3549.12,752.0,3,0,0,8010.65,0.22160363224359908,5.9,0.0,Hipotecario,Digital,0
C001333,202310,55,F,Lima,A,1781.53,534.0,2,0,0,5998.02,0.32083608659386487,1.5,0.3,PL,Tienda,0
C000263,202407,74,M,Lima,A,2821.94,570.0,5,0,0,1641.1,0.6006494117470669,6.2,4.3,TC,Tienda,0
C001188,202311,33,M,Norte,B,3337.93,627.0,2,0,0,11080.59,0.36217044979369983,7.4,5.4,Hipotecario,Digital,0
C000319,202403,60,M,Lima,A,2971.36,609.0,4,0,0,8284.13,0.23165523898518214,3.7,1.7,TC,Tienda,0
C000179,202404,60,F,Norte, C ,2093.8,719.0,3,0,0,2282.25,0.47174245389767744,4.6,2.9,Pyme,Digital,0
C000454,202410,75,F,Lima,C,1822.01,596.0,3,0,0,2760.0,0.0538289214767202,5.6,0.0,TC,Tienda,1
C001499,202504,74,M,Lima,C,3956.98,591.0,4,0,0,6980.44,0.20484646783160476,5.0,4.6,PL,Tienda,0
C000544,202505,18,F,Lima,A,2412.84,697.0,4,0,0,5976.25,0.20360458368625775,4.7,1.9,TC,Tienda,0
C000528,202402,40,,Lima,A,4240.3,528.0,2,1,0,,0.5104557189229504,3.7,1.5,TC,Digital,0
C001319,202502,27,M,Sur,B,1005.86,628.0,3,0,0,855.46,0.4844907136752401,4.7,1.5,PL,Digital,0
C000666,202403,57,M,Centro,A,2110.99,636.0,1,0,0,3203.45,0.46498414733870913,7.8,4.2,TC,Digital,0
C001416,202411,40,M,Sur,C,633.45,673.0,3,0,0,750.55,0.5176041689059433,6.1,4.6,Hipotecario,FuerzaVenta,1
C001101,202403,24,F,Centro,C,9922.37,711.0,1,0,1,6318.03,0.1616889685095409,4.3,3.0,TC,Tienda,0
C000361,202501,33,M,Sur,A,5328.1,693.0,2,1,0,1721.47,0.21075546615344545,6.8,4.9,PL,Alianza,0
C000403,202401,74,M,,B,1663.21,634.0,2,0,0,5091.95,0.6033677922486137,7.1,0.0,TC,Digital,0
C000444,202407,18,M,Lima,A,577.91,668.0,0,1,0,1996.04,0.1751011196156472,0.0,2.8,TC,Tienda,0
C000082,202505,42,F,Norte,B,7687.01,544.0,5,1,0,23052.83,0.6302133495256546,7.3,2.1,TC,Digital,0
C000197,202402,71,M,Norte,B,2525.52,574.0,4,2,0,2821.31,0.12026114891600545,1.6,4.1,Pyme,Digital,1
C000725,202502,72,F,Lima,C,3303.95,556.0,2,0,0,7450.22,0.3234455614351905,3.4,0.7,PL,Digital,1
C000680,202401,43,M,Norte,C,1991.92,720.0,2,0,0,1481.0,0.33412335379790936,5.0,2.9,TC,Tienda,0
C001250,202410,58,F,Centro,A,1121.57,713.0,2,0,0,2642.5,0.36381381499897597,3.5,2.0,TC,Digital,0
C000655,202506,54,M,Sur,B,1438.24,641.0,3,1,0,3728.51,,2.6,2.6,PL,Digital,0
C000714,202503,20,M,Norte,B,2169.11,720.0,1,0,0,6907.9,0.5966546572424057,3.5,3.7,Hipotecario,Alianza,0
C001362,202406,65,M,Sur,A,,525.0,3,0,1,1306.79,0.6632287535101838,6.4,3.7,TC,Digital,1
C000718,202402,37,F,Norte,B,6994.49,611.0,3,2,0,7301.04,0.263086652539512,10.9,4.6,TC,Digital,0
C000781,202311,25,M,,C,952.97,689.0,3,0,0,3213.55,0.3464106099079756,9.4,5.3,PL,Digital,0
C000695,202504,36,F,Lima,B,2386.55,,4,0,0,8278.81,0.09787229269473781,5.9,1.9,Hipotecario,Digital,0
C000917,202412,36,F,Sur,C,9079.05,686.0,2,1,0,21035.16,0.23963684008893749,6.3,1.8,TC,FuerzaVenta,0
C000450,202412,29,F,Centro,B,3965.75,784.0,5,1,0,9250.98,0.40007764880598057,11.0,3.3,TC,Digital,0
C000196,202411,36,F,Norte,A,4160.22,718.0,1,0,0,12169.45,0.43802641057468117,3.7,2.2,PL,Tienda,1
C000956,202504,70,M,Lima,C,879.27,786.0,3,3,0,2712.22,0.2903713500094401,4.3,6.5,TC,Digital,0
C000176,202406,75,M,Centro,B,2595.91,638.0,3,1,0,8338.82,0.5900874811639691,2.0,3.0,TC,Tienda,0
C001224,202409,25,M,Lima,A,1749.47,,7,0,1,4438.51,0.2653528909405266,6.2,3.3,PL,Tienda,0
C000928,202311,44,M,Centro,C,2472.81,535.0,5,1,1,1558.72,0.25162572147041384,3.9,0.0,TC,Tienda,0
C000762,202407,31,M,Lima,A,,670.0,7,0,0,2414.02,0.35311940756756405,6.4,4.5,TC,Digital,1
C001222,202508,52,F,Centro,C,2964.84,757.0,4,0,0,9904.96,0.14960077753615705,6.7,4.2,Hipotecario,Tienda,0
C000586,202508,72,M,Sur,C,2409.73,661.0,2,0,0,1596.51,0.46820436964400475,2.9,0.2,TC,Digital,1
C000598,202405,42,F,Centro,B,2355.18,703.0,2,1,0,7415.81,0.5394670416193672,7.9,3.3,PL,Tienda,0
C000994,202410,40,M,Sur,C,2881.83,573.0,3,0,0,2462.24,0.20366867869203958,6.1,1.3,TC,Digital,0
C001145,202411,64,M,Centro,B,2608.73,610.0,7,0,0,2608.81,0.6029473960014381,3.8,2.8,Pyme,Digital,0
C000445,202310,66,F,Sur,A,2432.84,636.0,1,1,0,6265.58,0.3632573224382218,2.2,1.4,PL,Tienda,0
C000476,202408,40,F,Centro,B,1727.98,751.0,1,1,0,879.68,0.05859194900103792,1.6,2.5,Pyme,FuerzaVenta,0
C000879,202504,43,F,Lima,C,1634.46,682.0,3,0,0,1506.28,0.15454663472635427,2.2,4.5,PL,Digital,0
C000072,202504,46,M,Lima,B,3928.77,734.0,6,0,0,12278.82,0.32063161987695116,7.7,1.1,TC,Digital,0
C000043,202506,35,M,Centro,B,2157.39,657.0,2,1,0,7412.75,0.5486017175599516,2.9,1.9,PL,Tienda,0
C001205,202503,29,M,Lima,C,2667.44,687.0,2,0,0,2173.17,0.5371565617857638,0.1,4.5,PL,Digital,0
C000652,202508,71,F,Sur,A,1848.24,619.0,5,0,0,5542.15,0.3293774218312698,3.2,0.4,TC,Tienda,0
C000235,202311,18,F, Lima ,A,2192.24,597.0,1,0,0,7055.7,0.20754997116189963,7.6,4.0,TC,Alianza,0
C000811,202406,54,F,Norte,A,4157.63,733.0,1,0,0,12400.11,0.6193685231883476,5.8,4.3,TC,Tienda,0
C000755,202405,75,,Centro,B,1359.82,721.0,3,0,0,2035.18,0.5876124115275873,8.5,0.9,PL,Digital,0
C000285,202407,27,M,Lima,B,1107.95,577.0,5,0,0,2800.88,0.6154336003321501,4.2,2.2,PL,Digital,0
C000688,202507,48,F,Norte,C,2669.21,833.0,2,1,0,4297.06,0.2830271500509572,6.2,1.9,TC,Digital,0
C000434,202507,66,F,Sur,A,943.53,787.0,5,0,0,1739.92,0.31553974722747863,4.0,3.1,TC,Tienda,0
C000589,202405,56,M,Lima,C,2204.24,562.0,5,1,0,6380.29,0.4314776651326852,5.4,0.2,Pyme,Digital,1
C000980,202504,55,F,Lima,B,1597.88,618.0,3,1,0,3125.42,0.17211824775495296,0.0,4.9,TC,Tienda,0
C000574,202310,51,F,Lima,A,3476.4,550.0,1,2,0,2351.27,0.5500773740836568,1.8,0.0,Hipotecario,Digital,0
C000769,202402,71,F,Oriente,A,1712.0,738.0,4,0,0,5369.94,0.48772505169152053,5.8,6.9,TC,Tienda,0
C001093,202402,26,M,Sur,A,1806.6,659.0,4,0,0,1989.54,0.357070680872258,3.2,5.8,TC,Digital,0
C000699,202402,59,F,Lima,B,2653.12,,2,0,0,5873.31,0.6287904737515041,2.0,2.9,TC,Digital,1
C000445,202401,27,M,Lima,A,649.38,689.0,3,0,0,602.6,0.4642083268953735,4.0,2.5,PL,Tienda,0
C000741,202509,33,M,Sur,,2462.82,619.0,2,0,0,4173.72,0.16956936606951875,6.3,9.1,Hipotecario,Digital,0
C001269,202402,62,F,Centro,B,3080.79,700.0,3,0,0,5593.71,,5.2,0.4,Hipotecario,Digital,0
C000429,202507,59,F,Oriente,B,2604.06,568.0,3,0,0,2377.24,0.1782123221925417,7.9,3.2,TC,Digital,0
C000470,202404,58,M,Norte,A,2412.48,622.0,6,1,0,4785.31,0.34880492339739155,2.2,5.2,Pyme,Digital,1
C001201,202508,36,,Centro,B,2002.02,591.0,3,0,0,5046.46,0.043010401151835166,4.1,4.6,TC,Digital,0
C001086,202509,62,M,Norte,B,1462.93,536.0,3,0,0,932.64,0.6723892690962638,1.9,4.1,TC,Digital,1
C001202,202312,46,M,Lima,B,2469.11,713.0,6,0,0,7714.46,0.13560299584248045,3.1,3.0,TC,Tienda,0
C001473,202411,72,M,Norte,B,2953.57,693.0,3,0,0,7183.8,0.1983281418923416,3.9,0.0,TC,Digital,0
C000344,202405,47,M,Lima,C,2726.61,724.0,3,1,0,1481.1,0.36884633070874595,1.2,1.4,PL,Digital,0
C001318,202411,36,M,Lima,C,1682.49,580.0,4,0,0,4583.7,0.3759713992402192,4.4,3.7,PL,Tienda,1
C001495,202501,43,M,Sur,B,2261.26,615.0,1,0,0,3755.73,0.40373563266249207,,4.7,TC,Digital,1
C000844,202411,69,F,Sur,B,4182.53,784.0,3,0,1,3845.62,0.1208206854880045,5.0,4.5,TC,Digital,1
C000785,202408,41,F,Norte,B,,671.0,0,0,0,3724.59,0.2927627580970005,9.9,2.5,TC,Tienda,1
C001458,202404,61,F,Lima,B,3523.35,608.0,2,0,0,8665.55,0.12420294882498908,6.4,2.8,TC,Tienda,0
C000390,202402,50,M,Norte,B,2075.72,607.0,0,0,0,1157.13,0.3978372158597943,10.0,3.4,PL,Tienda,0
C000045,202312,24,F,Sur,A,,549.0,4,0,0,3535.19,0.2356143520109818,1.8,0.0,TC,Tienda,0
C000528,202403,69,M,,B,3698.05,820.0,3,0,0,5084.89,0.5464117582654894,6.8,4.5,Hipotecario,FuerzaVenta,0
C001112,202506,35,F,Sur,C,1652.88,683.0,2,1,0,2287.37,0.4666128361650041,1.5,6.3,Hipotecario,Alianza,0
C001132,202501,41,M,Lima,C,3130.94,644.0,3,0,0,3201.06,0.17726736450501657,1.6,4.4,PL,FuerzaVenta,0
C000529,202408,28,F,Centro,B,1314.27,610.0,5,0,0,3824.59,0.23576485504794867,4.2,3.8,Pyme,FuerzaVenta,0
C001292,202311,39,M,Lima,A,2815.02,661.0,3,0,0,8700.42,0.26777624628462277,3.9,4.4,PL,FuerzaVenta,0
C000617,202401,24,M,Centro,A,2432.41,,5,1,1,3232.06,0.5137510247601507,7.6,3.8,TC,Digital,0
C001339,202408,54,M,Norte,C,814.34,619.0,3,0,0,2244.48,0.6565914779352188,4.6,7.1,TC,FuerzaVenta,1
C000458,202507,64,M,Centro,C,2590.74,516.0,3,2,1,3261.46,0.022247835951371652,2.5,5.9,PL,FuerzaVenta,0
C000839,202502,21,F,Sur,B,,503.0,5,2,0,14105.79,0.4426838534935824,7.2,3.8,TC,Tienda,1
C001108,202402,70,F,Lima,B,1874.55,636.0,4,0,0,2361.61,0.20377712444756402,1.6,2.1,TC,Digital,0
C001386,202501,20,M,Centro,A,3262.01,700.0,1,0,0,1543.22,0.5861976315574158,7.7,8.6,PL,Tienda,0
C000288,202409,44,M,Norte,B,3321.68,464.0,3,0,0,3746.95,0.27008165283632235,11.5,3.6,PL,Digital,1
C000294,202503,51,M,Lima,B,3594.02,697.0,2,1,0,8656.29,0.5742495495037065,3.1,3.4,Pyme,Tienda,1
C000490,202501,75,M,Centro,C,1813.13,606.0,3,0,0,4338.96,0.41185848230018157,11.2,3.2,Hipotecario,Alianza,0
C000226,202501,59,F,Lima,B,3874.48,642.0,4,1,0,13072.85,0.41853443667274803,2.5,0.0,TC,FuerzaVenta,0
C000305,202507,36,F,Oriente,B,1980.33,462.0,4,0,0,1337.71,0.1769722917274123,3.6,3.0,Pyme,Tienda,0
C000249,202401,56,F,Lima,B,1970.66,508.0,2,0,0,3221.33,0.2734640911067789,6.5,2.6,PL,Digital,0
C001274,202406,41,M,Norte,B,2573.45,581.0,8,0,1,2926.26,0.28446401050296477,6.1,6.9,TC,Digital,0
C000713,202410,18,F,Centro,A,2085.01,728.0,6,0,0,3400.01,0.2889285717520109,0.0,2.6,TC,Digital,0
C000084,202407,44,F,Sur,C,1205.86,630.0,5,0,0,1118.83,0.7062930791904725,5.2,5.5,PL,Digital,1
C000990,202403,67,F,Lima,A,1973.59,812.0,3,1,0,4519.06,0.46180401934998566,3.1,0.7,Hipotecario,Tienda,0
C001375,202404,56,M,Centro,A,3641.35,688.0,1,1,0,3444.87,0.1570333105104566,,4.7,PL,FuerzaVenta,0
C000555,202503,66,F,Centro,B,2622.78,652.0,0,0,0,1539.69,0.21936289181320798,8.3,2.6,TC,Tienda,0
C000302,202410,34,M,Lima,B,1139.69,695.0,2,0,1,3224.98,0.09327403189364983,8.6,4.7,PL,Digital,0
C001139,202405,55,M,Norte,B,3031.38,674.0,2,0,0,1713.58,0.06689334097392446,8.5,1.8,TC,Digital,0
C000560,202404,34,M,Sur,A,3345.91,758.0,4,0,0,8372.84,0.628812892977527,5.3,7.0,TC,Digital,0
C000667,202412,67,F,Norte,A,3854.58,616.0,2,0,0,9837.6,0.40779827556827114,6.8,3.1,Hipotecario,Digital,0
C000109,202312,58,M,Sur,C,7325.57,575.0,2,0,0,4427.36,0.32152046308646454,8.8,3.1,Hipotecario,Alianza,0
C000373,202503,54,M,Norte,B,3288.52,627.0,3,0,0,3410.44,0.20134334280173882,3.1,5.9,TC,Tienda,0
C001214,202412,70,F,Oriente,B,3146.6,715.0,3,0,0,3209.44,0.33076832572821285,1.8,3.0,TC,Digital,0
C000838,202403,37,,Lima,C,2726.69,449.0,2,1,1,8673.22,0.2685144305012201,7.7,1.9,TC,Tienda,0
C001291,202405,46,M,Lima,B,3333.55,705.0,2,0,0,9929.87,0.22012204625823087,2.4,4.1,PL,FuerzaVenta,0
C000767,202501,51,M,Lima,A,,718.0,0,0,0,2931.68,0.5644905860514309,6.8,4.0,TC,Digital,0
C000616,202503,25,M,Norte,B,668.43,882.0,6,2,0,1887.45,0.14442707057499435,3.1,4.0,PL,FuerzaVenta,0
C000910,202402,45,M,Lima,A,1478.11,721.0,5,0,0,585.01,0.41204415302034636,17.2,4.0,TC,Tienda,0
C000891,202402,75,M,Norte,C,2611.37,,3,0,0,8214.51,0.08929218578192263,0.5,6.3,TC,Digital,0
C000447,202403,31,M,Norte,A,1056.8,743.0,6,0,0,532.8,0.572580411765999,2.3,1.8,PL,Digital,0
C000211,202502,52,F,Sur,C,1836.31,497.0,2,0,0,3801.34,0.5471118646123948,5.7,4.5,TC,Digital,1
C001179,202402,28,F,Lima,A,1436.26,608.0,2,0,0,452.26,0.26853596431225496,2.5,3.6,PL,FuerzaVenta,0
C001201,202502,45,M,Oriente,B,2738.56,687.0,7,1,0,7030.13,0.6313405721270555,3.8,3.8,Pyme,FuerzaVenta,1
C001496,202412,20,F,Lima,A,1601.03,659.0,4,0,0,2387.47,0.39603305950212464,3.7,2.2,PL,Digital,0
C000742,202408,39,F,Norte,C,1725.48,653.0,2,2,0,3694.83,0.42469855691418024,7.4,1.5,TC,Tienda,0
